Trajectories,,,,,,,,,,
100,,,,,,,,,,
,,HW3-003:PELVIS_T,,,HW3-003:R_Foot_T,,,HW3-003:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
258,0,50.204651,290.936096,1022.90332,-34.106415,266.065979,112.399254,137.304855,-167.153854,125.846581
259,0,53.112064,287.738281,1022.850647,-34.754456,269.00531,112.749046,135.476532,-164.782761,123.090477
260,0,55.919945,284.606415,1022.951721,-35.313644,271.944458,112.995674,134.025925,-161.741272,121.002266
261,0,58.582497,281.599304,1023.190979,-35.722534,274.941925,113.103943,132.962875,-158.006714,119.616455
262,0,61.045509,278.751831,1023.560425,-35.998264,277.892242,113.127686,132.314468,-153.71582,118.791992
263,0,63.260227,276.069458,1024.057861,-36.219639,280.510895,113.174637,132.115341,-149.095093,118.31321
264,0,65.215416,273.540222,1024.679321,-36.431271,282.5448,113.325142,132.364807,-144.341995,118.004066
265,0,66.963409,271.149872,1025.406006,-36.610516,283.9151,113.608582,133.008789,-139.568176,117.761459
266,0,68.610809,268.887543,1026.199463,-36.723412,284.670837,114.037247,133.940399,-134.813889,117.537209
267,0,70.28038,266.74527,1027.004028,-36.779129,284.89389,114.628181,135.007187,-130.087875,117.311531
268,0,72.072914,264.719818,1027.763428,-36.83511,284.65799,115.394608,136.042709,-125.391739,117.075012
269,0,74.039413,262.816193,1028.43457,-36.963089,284.043365,116.340492,136.910629,-120.722603,116.821457
270,0,76.168594,261.047974,1028.990112,-37.194336,283.159424,117.472885,137.531662,-116.076027,116.543518
271,0,78.398109,259.430206,1029.416382,-37.490498,282.098907,118.812317,137.890137,-111.451218,116.23056
272,0,80.641502,257.973175,1029.708862,-37.76778,280.862122,120.385887,138.030426,-106.844246,115.877747
273,0,82.812088,256.680359,1029.86792,-37.946087,279.363098,122.216537,138.047943,-102.231781,115.50753
274,0,84.837502,255.54567,1029.895142,-38.002758,277.473328,124.326759,138.073853,-97.56266,115.188324
275,0,86.669884,254.55394,1029.799561,-38.002945,275.022827,126.756531,138.230927,-92.784012,115.006287
276,0,88.290108,253.689941,1029.601074,-38.058067,271.812775,129.566574,138.545944,-87.896202,114.98278
277,0,89.703712,252.943359,1029.330322,-38.237518,267.665527,132.773499,138.907211,-82.96022,115.043137
278,0,90.935081,252.304764,1029.023926,-38.517212,262.468292,136.237762,139.151184,-78.026672,115.095131
279,0,92.021423,251.763641,1028.716675,-38.804859,256.193298,139.657669,139.167236,-73.085312,115.102898
280,0,93.001511,251.311905,1028.438232,-39.019154,248.874756,142.725128,138.92601,-68.102074,115.077744
281,0,93.906265,250.942856,1028.21228,-39.144779,240.553513,145.269653,138.506973,-63.080059,115.039368
282,0,94.757851,250.64769,1028.062988,-39.19566,231.25386,147.2677,138.08667,-58.058933,114.999222
283,0,95.568001,250.41687,1028.017212,-39.143314,220.996948,148.772659,137.818573,-53.068127,114.96312
284,0,96.336876,250.241394,1028.104736,-38.90823,209.821198,149.846176,137.740036,-48.108894,114.931915
285,0,97.058769,250.111008,1028.345825,-38.411167,197.801254,150.524673,137.791214,-43.176895,114.896393
286,0,97.724579,250.017792,1028.734741,-37.628986,185.047485,150.814972,137.864548,-38.287312,114.837097
287,0,98.321442,249.962387,1029.233643,-36.611309,171.676224,150.695419,137.842087,-33.478214,114.731926
288,0,98.841156,249.954361,1029.784668,-35.452293,157.770981,150.118561,137.653458,-28.778757,114.577217
289,0,99.291779,250.008469,1030.327881,-34.26128,143.372269,149.031876,137.335083,-24.160578,114.407631
290,0,99.697105,250.139145,1030.817627,-33.153584,128.506424,147.415024,137.002701,-19.532581,114.27372
291,0,100.082016,250.35405,1031.230103,-32.237148,113.205666,145.30899,136.745056,-14.804858,114.196091
292,0,100.45649,250.649963,1031.56543,-31.596302,97.490837,142.828629,136.565659,-9.95274,114.157898
293,0,100.810829,251.014023,1031.841187,-31.289988,81.357048,140.154434,136.413132,-5.01037,114.126648
294,0,101.123161,251.428131,1032.080444,-31.344664,64.803146,137.493881,136.232651,-0.024713,114.068863
295,0,101.372116,251.875366,1032.29895,-31.716093,47.900192,135.021332,135.993835,4.967793,113.960381
296,0,101.546181,252.347641,1032.497925,-32.255253,30.846216,132.833832,135.681854,9.929106,113.783623
297,0,101.646179,252.844757,1032.665527,-32.768391,13.902455,130.973923,135.283478,14.811539,113.525032
298,0,101.682831,253.364624,1032.786255,-33.140579,-2.764573,129.498474,134.819336,19.59866,113.209938
299,0,101.672806,253.897125,1032.850586,-33.357647,-19.120787,128.497299,134.365417,24.340591,112.915146
300,0,101.633774,254.425522,1032.86145,-33.417694,-35.149357,128.0457,134.002457,29.118153,112.710999
301,0,101.579102,254.933929,1032.834717,-33.279228,-50.788425,128.158981,133.769913,33.998592,112.628792
302,0,101.513557,255.412109,1032.796387,-32.893349,-65.998611,128.778137,133.679626,39.027775,112.681656
303,0,101.432961,255.851837,1032.775757,-32.250404,-80.82299,129.781235,133.733963,44.217598,112.863121
304,0,101.328346,256.241699,1032.795654,-31.389702,-95.333359,131.020767,133.915268,49.522808,113.126297
305,0,101.191032,256.570953,1032.863892,-30.382496,-109.536331,132.385406,134.179779,54.847816,113.392036
306,0,101.015121,256.837524,1032.971436,-29.301517,-123.338074,133.853424,134.481506,60.096321,113.589684
307,0,100.798805,257.049164,1033.097656,-28.20326,-136.599899,135.474518,134.788925,65.19799,113.677811
308,0,100.546043,257.215668,1033.217163,-27.148714,-149.250168,137.283325,135.062057,70.077721,113.616539
309,0,100.266388,257.341675,1033.306763,-26.210859,-161.300568,139.241837,135.257523,74.678909,113.374557
310,0,99.970474,257.426239,1033.349976,-25.442642,-172.740097,141.279053,135.392426,79.058952,112.996162
311,0,99.66053,257.465607,1033.343262,-24.851908,-183.464142,143.385422,135.552368,83.374847,112.594337
312,0,99.321922,257.45813,1033.292603,-24.405064,-193.297134,145.632187,135.820694,87.762352,112.265221
313,0,98.924271,257.407684,1033.212036,-24.069494,-202.111633,148.067062,136.229523,92.280663,112.048477
314,0,98.434189,257.323761,1033.118042,-23.842249,-209.918533,150.630051,136.75145,96.923729,111.933228
315,0,97.83268,257.218018,1033.024048,-23.698923,-216.737183,153.182129,137.327377,101.6502,111.880943
316,0,97.123505,257.099457,1032.935669,-23.549927,-222.436798,155.553513,137.908829,106.415703,111.854515
317,0,96.323318,256.970184,1032.845825,-23.292473,-226.822556,157.576416,138.464645,111.174408,111.821518
318,0,95.447342,256.827942,1032.733276,-22.893019,-229.838837,159.123199,138.977203,115.881798,111.754608
319,0,94.509277,256.67337,1032.566406,-22.402573,-231.630142,160.09935,139.454834,120.51915,111.645592
320,0,93.523178,256.509827,1032.31543,-21.897572,-232.433746,160.409683,139.943573,125.113976,111.520058
321,0,92.496155,256.333893,1031.960449,-21.418432,-232.455612,159.978485,140.519867,129.737701,111.439827
322,0,91.426987,256.130035,1031.501465,-20.954103,-231.819977,158.800415,141.233887,134.445786,111.457718
323,0,90.310883,255.872452,1030.959717,-20.456884,-230.57724,156.960907,142.055618,139.217819,111.567169
324,0,89.13868,255.523712,1030.370117,-19.859827,-228.726151,154.616165,142.925842,144.007339,111.733208
325,0,87.894714,255.039597,1029.761108,-19.078005,-226.217941,151.941376,143.810776,148.789978,111.926064
326,0,86.56134,254.38446,1029.143188,-18.005732,-222.989288,149.079117,144.667633,153.520096,112.096893
327,0,85.125748,253.542358,1028.512939,-16.548983,-219.084778,146.134293,145.450348,158.143326,112.19841
328,0,83.583237,252.514099,1027.862427,-14.661762,-214.76355,143.189987,146.158203,162.654953,112.229248
329,0,81.93615,251.309128,1027.18689,-12.339294,-210.447678,140.286987,146.823074,167.087158,112.218849
330,0,80.192146,249.940842,1026.488647,-9.629265,-206.566925,137.399216,147.47168,171.468369,112.197327
331,0,78.363914,248.423248,1025.782959,-6.685962,-203.411789,134.454483,148.113113,175.808029,112.186035
332,0,76.467003,246.769882,1025.095459,-3.766695,-201.010544,131.387177,148.740387,180.098679,112.194206
333,0,74.519539,244.996231,1024.45813,-1.135314,-199.081085,128.214188,149.333984,184.322678,112.220016
334,0,72.551285,243.127457,1023.900269,1.049966,-197.13501,125.102997,149.872986,188.457901,112.259384
335,0,70.608749,241.207291,1023.44635,2.776432,-194.685776,122.347084,150.344971,192.481049,112.314346
336,0,68.746155,239.298569,1023.113831,4.095893,-191.464645,120.235893,150.739517,196.365585,112.394951
337,0,67.014633,237.472031,1022.913696,5.022056,-187.525101,118.890068,151.039948,200.081467,112.519119
338,0,65.453529,235.787277,1022.851562,5.538516,-183.136642,118.185204,151.223557,203.593185,112.711464
339,0,64.079063,234.272903,1022.936096,5.658723,-178.569427,117.857033,151.272415,206.854904,112.998314
340,0,62.876122,232.918228,1023.189331,5.439445,-173.94313,117.673645,151.187454,209.81601,113.399292
341,0,61.796936,231.68573,1023.641724,4.952692,-169.231064,117.511856,150.985397,212.432983,113.917641
342,0,60.765636,230.535141,1024.305054,4.263409,-164.385269,117.342323,150.687729,214.67601,114.537918
343,0,59.694546,229.443573,1025.138916,3.448272,-159.424072,117.17968,150.316223,216.530121,115.23069
344,0,58.510998,228.411484,1026.045044,2.622241,-154.40863,117.033661,149.880554,217.991959,115.949837
345,0,57.179066,227.454636,1026.897461,1.919355,-149.395462,116.890282,149.374435,219.068481,116.635582
346,0,55.704262,226.591034,1027.583984,1.437657,-144.431793,116.723869,148.826675,219.796402,117.259125
347,0,54.123413,225.831207,1028.039062,1.200075,-139.561996,116.522171,148.351532,220.262787,117.874001
348,0,52.489788,225.176285,1028.251709,1.180148,-134.783905,116.295753,148.083008,220.57048,118.575279
349,0,50.861347,224.623245,1028.253296,1.375144,-129.993973,116.059456,148.061203,220.771744,119.400986
350,0,49.2911,224.173325,1028.093994,1.811182,-125.052406,115.810135,148.24501,220.832474,120.315704
351,0,47.818634,223.835831,1027.818359,2.447325,-119.95356,115.524643,148.6082,220.63533,121.269768
352,0,46.471996,223.626999,1027.452026,3.135355,-114.872444,115.18428,149.154266,220.041779,122.235245
353,0,45.276279,223.566086,1027.005737,3.727031,-109.986847,114.803963,149.856934,218.985733,123.201073
354,0,44.250877,223.66861,1026.488037,4.196195,-105.284851,114.444794,150.643463,217.486008,124.162216
355,0,43.400166,223.937775,1025.911133,4.630754,-100.576599,114.217354,151.436447,215.576202,125.131729
356,0,42.712116,224.358871,1025.294189,5.13722,-95.640831,114.234932,152.189667,213.236176,126.182716
357,0,42.158504,224.903625,1024.666016,5.76479,-90.361671,114.512192,152.888458,210.340439,127.495735
358,0,41.696392,225.542542,1024.057373,6.480038,-84.822914,114.919601,153.525009,206.638077,129.353256
359,0,41.280285,226.25589,1023.496277,7.201179,-79.249954,115.266975,154.069336,201.822266,132.013504
360,0,40.877346,227.035721,1023.008972,7.862816,-73.811638,115.439125,154.461716,195.675735,135.495834
361,0,40.474422,227.876266,1022.62793,8.443712,-68.528175,115.438011,154.638458,188.178162,139.470627
362,0,40.074001,228.761978,1022.392395,8.947567,-63.34483,115.325691,154.572083,179.478012,143.390213
363,0,39.681095,229.664627,1022.337097,9.366336,-58.222656,115.177963,154.304062,169.763321,146.757858
364,0,39.292572,230.550156,1022.482544,9.657227,-53.167774,115.072273,153.934204,159.162354,149.314331
365,0,38.899429,231.389236,1022.831299,9.777225,-48.200436,115.055443,153.552109,147.734818,151.02887
366,0,38.496773,232.165848,1023.363342,9.753655,-43.297337,115.113045,153.189514,135.516922,152.009552
367,0,38.092186,232.883759,1024.036255,9.684133,-38.378014,115.199486,152.850662,122.581619,152.465393
368,0,37.708572,233.567719,1024.799805,9.647689,-33.380699,115.279556,152.552383,109.055664,152.640442
369,0,37.378132,234.249557,1025.607788,9.648301,-28.331448,115.328651,152.326859,95.071922,152.662033
370,0,37.129265,234.944687,1026.41748,9.650621,-23.302137,115.329597,152.21991,80.727364,152.468445
371,0,36.978714,235.643616,1027.19397,9.634491,-18.335577,115.279991,152.286194,66.071426,151.926315
372,0,36.933041,236.325455,1027.925415,9.616829,-13.413499,115.191696,152.565277,51.094139,150.969864
373,0,36.992809,236.972473,1028.622559,9.647358,-8.45872,115.078743,153.06543,35.758888,149.622101
374,0,37.15564,237.576263,1029.300537,9.768042,-3.406386,114.948494,153.76532,20.092606,147.988556
375,0,37.414612,238.135727,1029.961914,9.974221,1.738245,114.801521,154.61412,4.191504,146.211151
376,0,37.753403,238.648438,1030.593628,10.240148,6.989565,114.614365,155.531982,-11.875102,144.359604
377,0,38.148113,239.1091,1031.175537,10.544584,12.426231,114.346214,156.417709,-28.083063,142.431641
378,0,38.577995,239.519669,1031.691162,10.842389,18.004782,114.014816,157.158508,-44.388027,140.449799
379,0,39.034733,239.893066,1032.134155,11.056532,23.441582,113.735779,157.667221,-60.707237,138.503983
380,0,39.522465,240.23819,1032.502441,11.11549,28.435061,113.625854,157.932053,-76.948212,136.73143
381,0,40.052021,240.542007,1032.79126,10.99545,32.956886,113.678696,158.000854,-93.039665,135.259995
382,0,40.632977,240.771118,1032.99292,10.736002,37.250988,113.779388,157.899078,-108.972374,134.136597
383,0,41.265472,240.898834,1033.106934,10.410183,41.622257,113.830605,157.573364,-124.811676,133.314743
384,0,41.942455,240.92598,1033.147217,10.099497,46.282516,113.807648,156.92865,-140.620178,132.73172
385,0,42.661327,240.868958,1033.130127,9.893839,51.289085,113.692116,155.919205,-156.357727,132.384918
386,0,43.424267,240.739273,1033.062012,9.836528,56.517971,113.456795,154.601685,-171.865555,132.328339
387,0,44.229877,240.537857,1032.943726,9.851155,61.714279,113.158577,153.126526,-186.914749,132.627304
388,0,45.072624,240.2603,1032.780518,9.810911,66.665298,112.92907,151.675034,-201.262619,133.328964
389,0,45.942486,239.905838,1032.581177,9.68399,71.362717,112.833061,150.366745,-214.692841,134.457504
390,0,46.821415,239.478622,1032.35498,9.524237,75.937347,112.830124,149.225372,-227.013123,136.019684
391,0,47.687557,238.981995,1032.105835,9.375139,80.509842,112.847633,148.23436,-238.032471,137.99852
392,0,48.520889,238.421051,1031.829346,9.260559,85.192711,112.81958,147.401505,-247.561813,140.339264
393,0,49.303471,237.807022,1031.513794,9.209208,90.104507,112.697739,146.772522,-255.424316,142.950302
394,0,50.024998,237.151978,1031.149292,9.25534,95.286934,112.459984,146.402863,-261.454956,145.705688
395,0,50.690186,236.463455,1030.736328,9.396809,100.615791,112.129112,146.330765,-265.518951,148.427307
396,0,51.31255,235.744858,1030.289551,9.545122,105.830124,111.793755,146.577988,-267.580841,150.866943
397,0,51.903206,234.99263,1029.830688,9.579867,110.71154,111.569069,147.152939,-267.772369,152.722946
398,0,52.47324,234.191559,1029.377686,9.46039,115.237144,111.512276,148.019485,-266.3797,153.697113
399,0,53.047886,233.31636,1028.930054,9.247021,119.568924,111.571663,149.056976,-263.754974,153.577393
400,0,53.672997,232.339355,1028.464355,9.029375,123.932083,111.622658,150.060791,-260.22403,152.327255
401,0,54.400291,231.245132,1027.938965,8.873486,128.510132,111.564644,150.785446,-256.060852,150.142029
402,0,55.270199,230.038361,1027.312622,8.820423,133.395309,111.378723,151.0121,-251.560623,147.410965
403,0,56.311874,228.733307,1026.560791,8.866448,138.524002,111.112396,150.63121,-247.116348,144.553192
404,0,57.545929,227.338303,1025.692505,8.941508,143.668198,110.840004,149.686249,-243.149933,141.803207
405,0,58.977051,225.848938,1024.754028,8.982682,148.630753,110.614166,148.324387,-239.935333,139.114517
406,0,60.585567,224.25032,1023.816467,9.016656,153.430618,110.430695,146.716873,-237.489777,136.281265
407,0,62.330734,222.525955,1022.951843,9.085189,158.153748,110.269073,145.028503,-235.59758,133.17366
408,0,64.166016,220.670715,1022.219299,9.135397,162.724258,110.153732,143.417938,-233.915497,129.873764
409,0,66.05085,218.700974,1021.661255,9.059002,166.977142,110.138077,142.035126,-232.091599,126.627747
410,0,67.949287,216.654388,1021.30542,8.788754,170.835587,110.252121,140.992325,-229.84024,123.726318
411,0,69.820419,214.580658,1021.170288,8.344974,174.36705,110.468231,140.30603,-226.96666,121.413841
412,0,71.613472,212.527878,1021.273621,7.839006,177.765381,110.698799,139.882416,-223.389648,119.815071
413,0,73.27533,210.525284,1021.630859,7.396472,181.206421,110.870041,139.606644,-219.168945,118.892303
414,0,74.764702,208.574188,1022.239197,7.030888,184.656326,111.016426,139.45047,-214.477661,118.480385
415,0,76.070381,206.657227,1023.058777,6.624205,187.904572,111.259804,139.464798,-209.520279,118.368767
416,0,77.229393,204.755951,1024.008911,6.040478,190.773972,111.695259,139.673325,-204.47467,118.367271
417,0,78.3284,202.861801,1024.984131,5.239573,193.239456,112.312454,140.010437,-199.468124,118.346481
418,0,79.481979,200.975037,1025.882446,4.306033,195.408371,112.998489,140.355209,-194.558182,118.251434
419,0,80.800079,199.096115,1026.635864,3.37484,197.430908,113.612648,140.594604,-189.73967,118.080963
420,0,82.358986,197.224625,1027.228394,2.524188,199.401474,114.075661,140.661072,-184.975815,117.857002
421,0,84.182343,195.367477,1027.689087,1.765722,201.355591,114.387459,140.544006,-180.217361,117.608421
422,0,86.235336,193.541702,1028.067749,1.110395,203.324478,114.587685,140.28595,-175.411697,117.362564
423,0,88.437668,191.769882,1028.403198,0.579068,205.297302,114.732864,139.964706,-170.520889,117.136314
424,0,90.691696,190.076859,1028.710083,0.156453,207.145538,114.894394,139.659393,-165.535614,116.934967
425,0,92.908607,188.490997,1028.979614,-0.212086,208.675812,115.13475,139.41774,-160.476761,116.758659
426,0,95.018532,187.041351,1029.192139,-0.578594,209.754486,115.475662,139.246353,-155.387604,116.604988
427,0,96.97261,185.750931,1029.332275,-0.977931,210.347763,115.908676,139.131226,-150.314438,116.466843
428,0,98.748421,184.635941,1029.401123,-1.438243,210.486649,116.429329,139.06871,-145.283936,116.3321
429,0,100.350014,183.709366,1029.410645,-1.977339,210.228821,117.049629,139.070297,-140.296097,116.188484
430,0,101.798622,182.979523,1029.372681,-2.59353,209.624283,117.791435,139.139847,-135.337311,116.028976
431,0,103.125237,182.450134,1029.291016,-3.264781,208.692581,118.682068,139.263229,-130.400452,115.853104
