,,HW3001:PELVIS_T,,,HW3001:R_Foot_T,,,HW3001:L_Foot_T,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
242,0,-58.697952,-69.385376,1141.171021,-170.97052,-116.253868,93.404869,64.124199,-482.016022,107.647285
243,0,-56.438553,-70.443634,1140.933716,-171.111954,-112.110062,93.668861,63.369221,-477.520142,107.378113
244,0,-54.251694,-71.432823,1141.041138,-170.875244,-107.857384,93.473633,62.750114,-472.635315,107.297768
245,0,-52.244026,-72.485237,1141.563965,-170.780457,-103.939827,93.550133,62.475739,-467.633392,107.215111
246,0,-50.281548,-73.525101,1142.480713,-170.743958,-100.201866,93.606926,62.576702,-462.567139,107.143227
247,0,-48.23283,-74.501846,1143.446045,-170.793823,-96.609726,93.676743,62.939255,-457.441467,107.112152
248,0,-46.153461,-75.406548,1144.391113,-170.982574,-93.164192,93.675697,63.418045,-452.302521,107.101913
249,0,-43.977337,-76.246094,1145.261475,-171.30397,-89.93737,93.680023,63.906559,-447.196381,107.07592
250,0,-41.66732,-77.032799,1146.016113,-171.792267,-86.966354,93.598709,64.339478,-442.136688,107.016197
251,0,-39.372982,-77.787636,1146.7771,-172.288986,-83.904182,93.383789,64.677811,-437.119415,106.932755
252,0,-36.928516,-78.460251,1147.515137,-172.99028,-81.362228,93.014648,64.910362,-432.140228,106.84935
253,0,-34.503593,-79.172897,1148.13623,-173.581024,-78.791862,92.861336,65.060417,-427.191284,106.778587
254,0,-32.102364,-79.768784,1148.684082,-174.098511,-76.350891,92.543999,65.17305,-422.256927,106.709053
255,0,-29.931156,-80.301857,1149.075317,-174.30336,-73.606453,91.638443,65.286812,-417.323395,106.617195
256,0,-27.73151,-80.669479,1149.296143,-174.939117,-71.507591,91.198944,65.424767,-412.391571,106.489296
257,0,-25.6164,-80.959183,1149.43103,-175.588852,-69.411644,90.765984,65.603554,-407.466431,106.330414
258,0,-23.620682,-81.148605,1149.526001,-176.261642,-67.457054,90.477135,65.83313,-402.54184,106.160469
259,0,-21.700863,-81.259392,1149.536255,-176.756912,-65.593849,90.421288,66.108131,-397.606506,106.003227
260,0,-19.787663,-81.183235,1149.484497,-177.22525,-63.807213,90.855743,66.4077,-392.657471,105.87175
261,0,-17.895185,-81.099701,1149.427002,-177.755829,-62.492382,91.815636,66.713989,-387.699982,105.763222
262,0,-16.052395,-80.857407,1149.348755,-178.099823,-61.407974,93.184196,67.02504,-382.742035,105.66713
263,0,-14.217939,-80.592232,1149.357666,-178.255539,-60.725655,94.944839,67.339775,-377.788025,105.574806
264,0,-12.366599,-80.196411,1149.326904,-178.008163,-60.334461,97.116081,67.646767,-372.831635,105.48336
265,0,-10.577422,-79.72422,1149.357056,-178.287827,-60.369591,100.132988,67.932549,-367.858429,105.396561
266,0,-8.938521,-79.245193,1149.394287,-178.196564,-60.686806,103.365189,68.185143,-362.85675,105.319763
267,0,-7.278886,-78.60759,1149.490112,-178.164276,-61.195438,107.036354,68.394966,-357.825012,105.253258
268,0,-5.848834,-77.966644,1149.630615,-178.063644,-61.907703,111.170357,68.563637,-352.771088,105.199257
269,0,-4.511797,-77.311729,1149.810913,-178.029999,-63.088051,115.743828,68.70797,-347.704285,105.165764
270,0,-3.327137,-76.525467,1150.035645,-178.034897,-65.119423,121.069122,68.847809,-342.633789,105.149628
271,0,-2.281001,-75.782387,1150.282104,-178.262878,-68.576149,126.857788,68.981102,-337.572632,105.130173
272,0,-1.346422,-74.972908,1150.5979,-178.231857,-72.791222,131.95874,69.074966,-332.536652,105.090347
273,0,-0.501797,-74.105301,1150.953247,-178.28299,-77.937553,136.475479,69.102997,-327.538055,105.041397
274,0,0.14987,-73.275322,1151.355347,-178.31279,-83.760757,140.144516,69.095039,-322.575409,105.028229
275,0,0.76866,-72.337929,1151.789429,-178.250778,-90.517395,143.043991,69.118767,-317.624146,105.091408
276,0,1.229813,-71.432762,1152.179077,-177.914108,-97.985321,145.166458,69.194336,-312.651947,105.204399
277,0,1.542372,-70.453186,1152.557007,-177.363144,-106.229767,146.446411,69.271393,-307.654022,105.290123
278,0,1.821704,-69.507057,1152.910522,-176.313141,-115.018349,146.642776,69.306473,-302.662628,105.314819
279,0,2.000373,-68.546684,1153.243652,-175.79567,-124.992355,146.605927,69.304535,-297.704193,105.306976
280,0,2.136489,-67.652977,1153.492065,-175.20015,-135.64447,145.933594,69.288399,-292.761841,105.295822
281,0,2.227995,-66.694687,1153.730469,-174.663696,-146.903946,144.676193,69.273048,-287.80069,105.289696
282,0,2.2938,-65.73259,1153.914429,-174.029984,-158.792633,142.851089,69.261131,-282.814056,105.289131
283,0,2.317199,-64.913368,1154.059082,-173.570374,-171.312424,140.650391,69.249313,-277.821381,105.286453
284,0,2.35204,-64.099991,1154.181274,-173.02063,-184.164078,137.952454,69.238739,-272.830658,105.269241
285,0,2.374607,-63.374176,1154.237671,-172.962097,-197.795868,135.193497,69.239372,-267.824341,105.230759
286,0,2.383968,-62.623844,1154.282959,-173.271835,-211.766388,132.084717,69.261185,-262.798615,105.180855
287,0,2.355761,-61.935463,1154.309204,-173.171402,-226.638519,129.021637,69.301208,-257.782623,105.147484
288,0,2.242991,-61.299992,1154.314819,-173.675919,-241.231033,125.893059,69.347778,-252.785172,105.146011
289,0,2.113517,-60.76149,1154.320923,-174.384445,-256.386932,122.425377,69.382072,-247.792816,105.159637
290,0,1.965561,-60.258179,1154.331787,-175.300583,-272.028259,119.207024,69.379868,-242.813309,105.170242
291,0,1.794282,-59.795437,1154.362427,-176.195526,-287.847748,115.928413,69.358444,-237.819992,105.184433
292,0,1.596198,-59.413292,1154.373291,-177.300659,-303.909912,112.850716,69.384987,-232.737732,105.212708
293,0,1.269829,-59.077129,1154.395508,-178.451935,-320.829865,110.269821,69.474113,-227.576813,105.241066
294,0,0.860152,-58.791515,1154.41272,-179.972229,-336.865845,107.740479,69.553146,-222.451782,105.248619
295,0,0.400766,-58.571724,1154.415649,-181.6754,-353.029938,105.293282,69.571617,-217.426376,105.238281
296,0,-0.113617,-58.403431,1154.404785,-183.390701,-369.58075,103.816391,69.549088,-212.463531,105.22657
297,0,-0.651037,-58.339867,1154.345581,-185.27951,-385.87561,103.049835,69.515701,-207.513535,105.221878
298,0,-1.239458,-58.365967,1154.23645,-186.905228,-401.84848,102.938698,69.476761,-202.562088,105.222359
299,0,-1.916424,-58.412643,1154.013672,-188.279434,-417.406769,103.663551,69.418663,-197.622818,105.220322
300,0,-2.624677,-58.538834,1153.724609,-189.691116,-432.47818,104.8694,69.324562,-192.735168,105.202972
301,0,-3.444299,-58.710629,1153.337158,-190.981995,-446.735291,106.416611,69.184181,-187.947784,105.163879
302,0,-4.356292,-59.020416,1152.823486,-192.045822,-460.160675,108.130875,69.012711,-183.24437,105.124901
303,0,-5.365717,-59.448425,1152.300537,-192.764694,-472.768372,109.966179,68.866013,-178.504608,105.124641
304,0,-6.468062,-59.856895,1151.768311,-193.146194,-484.271118,111.686569,68.778679,-173.620575,105.169472
305,0,-7.782127,-60.367519,1151.145142,-192.910904,-494.762146,113.281136,68.739738,-168.612656,105.217804
306,0,-9.057078,-60.910919,1150.525635,-191.934433,-503.917084,114.491814,68.747307,-163.580399,105.220436
307,0,-10.558021,-61.579227,1149.856689,-190.85994,-511.684906,115.527275,68.764549,-158.6203,105.158554
308,0,-11.993945,-62.205727,1149.185669,-189.162109,-517.16449,115.425369,68.71122,-153.784805,105.059875
309,0,-13.581752,-62.968262,1148.42688,-187.358719,-521.073792,115.124352,68.579041,-149.04071,104.987213
310,0,-15.305216,-63.733139,1147.626221,-185.030457,-522.592041,113.456696,68.431984,-144.305069,104.980598
311,0,-16.977497,-64.641403,1146.806763,-182.114319,-522.489685,110.966141,68.316544,-139.543915,105.018036
312,0,-18.957518,-65.586594,1145.993286,-179.321625,-520.303162,107.113213,68.243896,-134.793869,105.04866
313,0,-20.961355,-66.651665,1145.16333,-177.449387,-517.506714,103.203468,68.210182,-130.104172,105.0466
314,0,-23.087505,-67.807121,1144.502686,-176.500565,-514.475098,100.567596,68.212311,-125.495377,105.030952
315,0,-25.2677,-68.94944,1143.89624,-176.862885,-510.641205,99.555328,68.254143,-120.970284,105.043365
316,0,-27.491982,-70.089226,1143.427979,-177.696976,-506.506805,98.536568,68.33564,-116.543831,105.107147
317,0,-29.682301,-71.21534,1143.130249,-177.608063,-502.572357,97.341919,68.448883,-112.252029,105.204575
318,0,-31.839128,-72.424362,1143.050659,-177.003983,-498.594452,96.876564,68.595711,-108.120972,105.286476
319,0,-33.989571,-73.630684,1143.257324,-176.575531,-494.325531,96.556198,68.799927,-104.126709,105.31031
320,0,-36.12561,-74.935005,1143.722534,-176.341125,-489.728546,96.145195,69.083443,-100.229141,105.279434
321,0,-38.322163,-76.341705,1144.400269,-176.212784,-485.149109,95.994507,69.430618,-96.452477,105.245979
322,0,-40.613434,-77.819618,1145.171265,-176.166489,-480.343414,95.860435,69.812408,-92.861633,105.261719
323,0,-43.048615,-79.250877,1145.876709,-176.085281,-475.393646,95.699219,70.2509,-89.464546,105.317352
324,0,-45.567547,-80.634003,1146.594238,-176.018753,-470.669006,95.690086,70.809959,-86.218498,105.355644
325,0,-48.089043,-82.006119,1147.160156,-175.817368,-465.69986,95.541328,71.507103,-83.104065,105.34877
326,0,-50.657242,-83.369141,1147.666138,-175.629883,-460.971405,95.543686,72.280586,-80.128822,105.318817
327,0,-53.159462,-84.646629,1148.07251,-175.268173,-455.950317,95.405144,73.056313,-77.288033,105.28241
328,0,-55.568077,-85.871727,1148.463501,-175.178207,-451.206482,95.408722,73.789879,-74.549675,105.221428
329,0,-57.760498,-87.073166,1148.811279,-174.953369,-446.248993,95.329865,74.43129,-71.871376,105.106728
330,0,-59.864841,-88.260124,1149.085693,-174.932678,-441.391388,95.282402,74.943748,-69.264282,104.940788
331,0,-61.892292,-89.244682,1149.379761,-174.867004,-436.480255,95.276146,75.386719,-66.844154,104.799873
332,0,-63.881599,-90.200493,1149.69751,-174.864975,-431.555634,95.250153,75.864838,-64.74231,104.798462
333,0,-65.673973,-91.024986,1149.95166,-174.842514,-426.477631,95.149124,76.363289,-62.954159,104.965309
334,0,-67.600204,-91.747597,1150.155884,-174.946259,-421.597168,95.113541,76.727577,-61.326164,105.188873
335,0,-69.437584,-92.237015,1150.342773,-175.008072,-416.532349,95.006538,76.836861,-59.718861,105.357918
336,0,-71.257378,-92.616821,1150.449463,-175.027969,-411.549164,94.898804,76.750351,-58.195591,105.584702
337,0,-73.052299,-92.848885,1150.450195,-175.081665,-406.502747,94.799866,76.634399,-56.978168,106.158195
338,0,-74.583351,-92.881798,1150.389526,-175.063919,-401.62204,94.812309,76.583641,-56.210312,107.234718
339,0,-76.064209,-92.757591,1150.229736,-175.142883,-396.625854,94.766609,76.584808,-55.889771,108.755081
340,0,-77.407944,-92.489754,1150.006348,-175.142654,-391.554901,94.690231,76.596352,-55.983643,110.636169
341,0,-78.462097,-92.08606,1149.762573,-175.269531,-386.583191,94.614044,76.589493,-56.492264,112.885773
342,0,-79.480026,-91.521942,1149.423706,-175.340332,-381.626709,94.542511,76.546135,-57.440289,115.5653
343,0,-80.327209,-90.87738,1149.117188,-175.387527,-376.667725,94.502289,76.441605,-58.851425,118.718399
344,0,-81.09034,-90.223343,1148.856323,-175.544464,-371.716278,94.448425,76.219193,-60.731171,122.353111
345,0,-81.856865,-89.4823,1148.713379,-175.57663,-366.699799,94.410347,75.7966,-63.095093,126.4786
346,0,-82.455437,-88.717529,1148.682007,-175.60849,-361.68988,94.394363,75.124802,-66.055237,131.141632
347,0,-83.007034,-87.960831,1148.735962,-175.669357,-356.727356,94.385727,74.231194,-69.88092,136.403275
348,0,-83.501991,-87.215752,1148.885986,-175.637238,-351.820404,94.417099,73.181908,-74.883217,142.199997
349,0,-83.969078,-86.466492,1149.123657,-175.590073,-346.764099,94.398026,72.019501,-81.185776,148.174133
350,0,-84.367233,-85.694633,1149.497681,-175.473663,-341.680328,94.399902,70.747551,-88.669556,153.705017
351,0,-84.799919,-84.952576,1149.8927,-175.433014,-336.76178,94.484901,69.36544,-97.133682,158.198563
352,0,-85.198097,-84.164055,1150.35083,-175.298737,-331.673248,94.506264,67.921745,-106.436684,161.380524
353,0,-85.560013,-83.407196,1150.824463,-175.239548,-326.750549,94.552406,66.51738,-116.519005,163.331512
354,0,-85.921921,-82.676102,1151.316528,-175.095367,-321.733246,94.556892,65.251915,-127.367302,164.292816
355,0,-86.216667,-81.939667,1151.822876,-174.979279,-316.883972,94.616768,64.183052,-138.976685,164.475723
356,0,-86.516296,-81.208282,1152.358032,-174.818573,-312.004303,94.565765,63.329666,-151.344376,164.047394
357,0,-86.712044,-80.484894,1152.814941,-175.217209,-306.368469,94.589607,62.680832,-164.48024,163.177078
358,0,-86.869095,-79.790215,1153.223267,-175.176926,-301.394958,94.645317,62.20322,-178.370361,161.922882
359,0,-86.88781,-79.121529,1153.550903,-175.111481,-296.381073,94.637314,61.905827,-192.91774,160.165466
360,0,-86.863899,-78.553101,1153.795044,-175.185333,-291.433533,94.632858,61.870571,-207.993942,157.808929
361,0,-86.813362,-77.978027,1153.984985,-175.184479,-286.26825,94.560692,62.156254,-223.565598,154.916229
362,0,-86.745583,-77.398758,1154.185913,-175.236694,-281.259186,94.589157,62.776886,-239.657547,151.62146
363,0,-86.595085,-76.877586,1154.321533,-175.33371,-276.157013,94.492058,63.794502,-256.19281,148.056564
364,0,-86.387741,-76.442413,1154.483276,-175.370132,-271.281555,94.54409,65.269043,-273.00592,144.291306
365,0,-86.124458,-76.032356,1154.647827,-175.489243,-266.563507,94.596153,67.111526,-289.961761,140.265167
366,0,-85.873627,-75.672516,1154.804565,-175.591736,-261.426086,94.475349,69.124039,-306.985535,135.897614
367,0,-85.54319,-75.376877,1154.944458,-175.685074,-256.520508,94.511604,71.181038,-324.092743,131.289459
368,0,-85.18438,-75.090424,1155.117798,-175.76268,-251.468964,94.445442,73.268768,-341.349304,126.722305
369,0,-84.761131,-74.8769,1155.261597,-175.861465,-246.507889,94.426849,75.361145,-358.718292,122.553726
370,0,-84.296188,-74.733772,1155.359375,-175.852173,-241.142883,94.447205,77.349388,-376.014618,119.19912
371,0,-83.821556,-74.62326,1155.393311,-175.759018,-236.562469,94.360291,79.090652,-392.983002,117.024048
372,0,-83.33712,-74.561127,1155.294312,-175.786774,-231.648224,94.369728,80.477608,-409.368134,116.134338
373,0,-82.84359,-74.496849,1155.066528,-175.790039,-226.678391,94.295021,81.465569,-424.933014,116.348267
374,0,-82.287628,-74.452797,1154.703003,-175.776855,-221.825455,94.288277,82.053825,-439.450317,117.358681
375,0,-81.686028,-74.460037,1154.210938,-175.768173,-216.78038,94.197853,82.253548,-452.727478,118.871048
376,0,-80.965469,-74.496346,1153.707764,-175.857147,-211.91391,94.123924,82.085541,-464.649719,120.643791
377,0,-80.145149,-74.571701,1153.123779,-175.786697,-206.884979,94.153481,81.608437,-475.164093,122.483269
378,0,-79.300133,-74.764091,1152.481567,-175.737732,-201.85759,94.119942,80.919373,-484.230927,124.235321
379,0,-78.348999,-74.943741,1151.791138,-175.577026,-196.906296,94.117584,80.104279,-491.82196,125.767738
380,0,-77.191116,-75.195328,1151.120972,-175.412735,-191.873001,94.135109,79.187172,-497.938507,126.932961
381,0,-75.861046,-75.524429,1150.465332,-175.394943,-187.018814,94.126495,78.110138,-502.591064,127.528519
382,0,-74.44709,-75.883064,1149.796143,-175.310272,-182.12796,94.10321,76.776199,-505.758118,127.293007
383,0,-72.96907,-76.32653,1149.1875,-175.487289,-177.058594,93.934807,75.148666,-507.373932,125.963676
384,0,-71.255463,-76.742355,1148.522339,-175.607895,-172.246689,93.925072,73.288589,-507.412903,123.404381
385,0,-69.477585,-77.359924,1147.84436,-175.573837,-167.464859,93.914932,71.318634,-506.056,119.800697
386,0,-67.607407,-78.048058,1147.264648,-175.607391,-162.528793,93.777496,69.426826,-503.731262,115.793129
387,0,-65.627327,-78.79808,1146.710449,-175.256958,-157.925308,93.991028,67.869843,-500.851227,112.300056
388,0,-63.625858,-79.628326,1146.160522,-175.154633,-153.213333,93.976532,66.87825,-497.52002,109.999718
389,0,-61.42765,-80.417747,1145.663086,-175.17131,-148.33728,93.840431,66.512405,-493.658722,108.896149
390,0,-59.311901,-81.187141,1145.198486,-175.127014,-143.988159,93.989021,66.590477,-489.354889,108.455032
391,0,-57.281891,-81.92186,1144.918579,-175.023392,-139.495132,93.914497,66.802078,-484.842804,108.164848
392,0,-55.252071,-82.575935,1144.816162,-174.819427,-135.160629,93.888313,66.962341,-480.220123,107.867844
393,0,-53.316689,-83.262672,1145.018311,-174.907364,-130.864807,93.893929,67.13224,-475.436554,107.617668
394,0,-51.365585,-83.978889,1145.492188,-174.934021,-126.734268,93.907234,67.463013,-470.482758,107.448135
395,0,-49.393826,-84.659126,1146.154297,-175.056854,-122.866371,93.958099,67.988716,-465.424072,107.336983
396,0,-47.227032,-85.423065,1146.950806,-175.261932,-119.120171,94.022415,68.60675,-460.323395,107.255066
397,0,-44.886967,-86.016197,1147.773438,-175.474518,-115.456741,93.999748,69.185417,-455.228699,107.17939
398,0,-42.499935,-86.587555,1148.577393,-175.730789,-111.876923,94.062943,69.63398,-450.192139,107.09333
399,0,-39.995567,-87.03257,1149.338257,-176.197922,-108.529419,93.99472,69.912926,-445.246857,106.993553
400,0,-37.366615,-87.464394,1149.947632,-176.558411,-105.342018,93.909561,70.034264,-440.38443,106.886536
401,0,-34.712185,-87.872765,1150.507446,-177.076004,-102.19651,93.702583,70.051926,-435.574554,106.778877
402,0,-32.125191,-88.140511,1150.9646,-177.736725,-99.254883,93.491577,70.026047,-430.787354,106.673798
403,0,-29.636993,-88.333916,1151.202637,-178.485931,-96.644394,93.302391,69.986832,-425.992584,106.570564
404,0,-27.217915,-88.467697,1151.458374,-179.173096,-93.973083,92.942642,69.93399,-421.167175,106.462517
405,0,-24.919851,-88.475533,1151.580811,-179.418243,-91.064896,91.975372,69.866104,-416.311554,106.342773
406,0,-22.715145,-88.448334,1151.590332,-179.869171,-88.635193,91.395271,69.801826,-411.438843,106.218704
407,0,-20.533499,-88.283882,1151.528198,-180.37291,-86.370346,91.02494,69.772018,-406.555542,106.108894
408,0,-18.515953,-88.057266,1151.486084,-181.015427,-84.155663,90.785454,69.799438,-401.664032,106.021164
409,0,-16.576092,-87.758499,1151.362305,-181.561539,-82.083023,90.733719,69.888123,-396.76001,105.944702
410,0,-14.624515,-87.396866,1151.249146,-182.128311,-80.188492,91.153633,70.024567,-391.830811,105.861877
411,0,-12.822492,-86.842155,1151.078247,-182.596405,-78.585167,91.855301,70.180115,-386.880035,105.763474
412,0,-10.944785,-86.304886,1150.940308,-182.980942,-77.293076,93.017982,70.315002,-381.937927,105.653038
413,0,-9.136737,-85.636017,1150.87439,-183.135284,-76.285248,94.537712,70.395958,-377.030182,105.539223
414,0,-7.435252,-84.901428,1150.854004,-183.268005,-75.641792,96.530899,70.418503,-372.157196,105.440094
415,0,-5.74011,-84.116951,1150.879028,-183.220337,-75.321335,99.018814,70.414261,-367.304199,105.392982
416,0,-4.118797,-83.206879,1150.876221,-183.122345,-75.232849,101.9254,70.432014,-362.443939,105.420639
417,0,-2.580869,-82.346939,1150.842163,-182.952408,-75.418068,105.213341,70.492897,-357.532593,105.484863
418,0,-1.223137,-81.314072,1150.890259,-182.676453,-75.824188,108.831436,70.57309,-352.542664,105.520378
419,0,0.087482,-80.351402,1150.888306,-182.260925,-76.416267,112.785088,70.647041,-347.495636,105.506332
420,0,1.203284,-79.311913,1150.960205,-181.959473,-77.641121,117.208267,70.717697,-342.440338,105.468636
421,0,2.347498,-78.303162,1151.026978,-181.876068,-79.981712,122.524429,70.79525,-337.406219,105.439041
422,0,3.314969,-77.287025,1151.174316,-181.787369,-83.436317,127.897415,70.879311,-332.382782,105.430824
